"absorption",": the process of absorbing something or of being absorbed compare ADSORPTION : interception of radiant energy or sound waves : entire occupation of the mind"
"abstain",": to choose not to do or have something : to refrain deliberately and often with an effort of self-denial from an action or practice : to choose not to vote"
"abstinence",": the practice of abstaining from something : the practice of not doing or having something that is wanted or enjoyable : habitual abstaining from intoxicating beverages : abstention from sexual intercourse"
"abstract",": disassociated from any specific instance : difficult to understand : ABSTRUSE : insufficiently factual : FORMAL : expressing a quality apart from an object : dealing with a subject in its abstract aspects : THEORETICAL : IMPERSONAL, DETACHED : having only intrinsic form with little or no attempt at pictorial representation or narrative content"
"abstraction",": the act or process of abstracting : the state of being abstracted : an abstract idea or term : absence of mind or preoccupation : abstract quality or character : an abstract composition or creation in art : ABSTRACTIONISM"
"abstracts",": disassociated from any specific instance : difficult to understand : ABSTRUSE : insufficiently factual : FORMAL : expressing a quality apart from an object : dealing with a subject in its abstract aspects : THEORETICAL : IMPERSONAL, DETACHED : having only intrinsic form with little or no attempt at pictorial representation or narrative content"
"absurd",": ridiculously unreasonable, unsound, or incongruous : extremely silly or ridiculous : having no rational or orderly relationship to human life : MEANINGLESS : lacking order or value : dealing with the absurd (see ABSURD entry 2) or with absurdism"
"absurdity",": the quality or state of being absurd : ABSURDNESS : something that is absurd"
"abundance",": an ample quantity : an abundant amount : PROFUSION : AFFLUENCE, WEALTH : relative degree of plentifulness"
"abundant",": existing or occurring in large amounts : AMPLE : marked by great plenty (as of resources) : amply supplied : ABOUNDING"
"abundantly",": existing or occurring in large amounts : AMPLE : marked by great plenty (as of resources) : amply supplied : ABOUNDING"
"abuse",": a corrupt practice or custom : improper or excessive use or treatment : MISUSE : language that condemns or vilifies usually unjustly, intemperately, and angrily : physical maltreatment : a deceitful act : DECEPTION"
"abused",": subjected to harmful or improper treatment : having suffered abuse"
"abuser",": a corrupt practice or custom : improper or excessive use or treatment : MISUSE : language that condemns or vilifies usually unjustly, intemperately, and angrily : physical maltreatment : a deceitful act : DECEPTION"
"abusers",": a corrupt practice or custom : improper or excessive use or treatment : MISUSE : language that condemns or vilifies usually unjustly, intemperately, and angrily : physical maltreatment : a deceitful act : DECEPTION"
"abuses",": a corrupt practice or custom : improper or excessive use or treatment : MISUSE : language that condemns or vilifies usually unjustly, intemperately, and angrily : physical maltreatment : a deceitful act : DECEPTION"
"abusing",": a corrupt practice or custom : improper or excessive use or treatment : MISUSE : language that condemns or vilifies usually unjustly, intemperately, and angrily : physical maltreatment : a deceitful act : DECEPTION"
"abusive",": using harsh, insulting language : harsh and insulting : using or involving physical violence or emotional cruelty : characterized by wrong or improper use or action : CORRUPT"
"abyss",": an immeasurably deep gulf or great space : intellectual or moral depths : the bottomless gulf, pit, or chaos of the old cosmogonies"
"acacia",": GUM ARABIC : any of a large genus (Acacia) of leguminous shrubs and trees of warm regions with leaves pinnate or reduced to phyllodes and white or yellow flower clusters"
"academia",": the life, community, or world of teachers, schools, and education : ACADEME"
"academic",": of, relating to, or associated with an academy or school especially of higher learning : of or relating to performance in courses of study : very learned but inexperienced in practical matters : based on formal study especially at an institution of higher learning : of or relating to literary or artistic rather than technical or professional studies : THEORETICAL, SPECULATIVE : having no practical or useful significance : conforming to the traditions or rules of a school (as of literature or art) or an official academy : CONVENTIONAL"
"academically",": in an academic way: such as : with regard to formal studies or academics : in a theoretical or speculative way without practical application : in a way that conforms to the tradition or rules of a school (as of literature or art)"
"academics",": of, relating to, or associated with an academy or school especially of higher learning : of or relating to performance in courses of study : very learned but inexperienced in practical matters : based on formal study especially at an institution of higher learning : of or relating to literary or artistic rather than technical or professional studies : THEORETICAL, SPECULATIVE : having no practical or useful significance : conforming to the traditions or rules of a school (as of literature or art) or an official academy : CONVENTIONAL"
"academies",": a school usually above the elementary level : a private high school : a high school or college in which special subjects or skills are taught : higher education : the school for advanced education founded by Plato : the philosophical doctrines associated with Plato's Academy : a society of learned persons organized to advance art, science, or literature : a body of established opinion widely accepted as authoritative in a particular field"
"academy",": a school usually above the elementary level : a private high school : a high school or college in which special subjects or skills are taught : higher education : the school for advanced education founded by Plato : the philosophical doctrines associated with Plato's Academy : a society of learned persons organized to advance art, science, or literature : a body of established opinion widely accepted as authoritative in a particular field"
"accelerate",": to move faster : to gain speed : to progress from grade to grade more rapidly than usual : to follow a speeded-up educational program"
"accelerated",": occurring or developing at a faster rate than usual : designed to be completed in a shorter length of time than usual"
"accelerating",": increasing in speed or rate of occurrence"
"acceleration",": the act or process of moving faster or happening more quickly : the act or process of accelerating : ability to accelerate : the rate of change of velocity with respect to time : change of velocity"
"accelerator",": one that accelerates: such as : a muscle or nerve that speeds the performance of an action : a device (such as a gas pedal) for increasing the speed of a motor vehicle engine : a substance that speeds a chemical reaction : an apparatus for imparting high velocities to charged particles (such as electrons) : an item of computer hardware that increases the speed at which a program or function operates"
"accent",": an effort in speech to stress one syllable over adjacent syllables : the stress thus given a syllable : a distinctive manner of expression: such as : a way of speaking typical of a particular group of people and especially of the natives or residents of a region : an individual's distinctive or characteristic inflection, tone, or choice of words : rhythmically significant stress on the syllables of a verse usually at regular intervals : a mark (such as ´, `, ˆ) used in writing or printing to indicate a specific sound value, stress, or pitch, to distinguish words otherwise identically spelled, or to indicate that an ordinarily mute vowel should be pronounced : an accented letter : greater stress given to one musical tone than to its neighbors : ACCENT MARK sense 2 : emphasis laid on a part of an artistic design or composition : an emphasized detail or area : a small detail in sharp contrast with its surroundings : a substance or object used for emphasis : a mark placed to the right of a letter or number and usually slightly above it: such as : a double prime : PRIME : special concern or attention : EMPHASIS : UTTERANCE entry 1"
"accents",": an effort in speech to stress one syllable over adjacent syllables : the stress thus given a syllable : a distinctive manner of expression: such as : a way of speaking typical of a particular group of people and especially of the natives or residents of a region : an individual's distinctive or characteristic inflection, tone, or choice of words : rhythmically significant stress on the syllables of a verse usually at regular intervals : a mark (such as ´, `, ˆ) used in writing or printing to indicate a specific sound value, stress, or pitch, to distinguish words otherwise identically spelled, or to indicate that an ordinarily mute vowel should be pronounced : an accented letter : greater stress given to one musical tone than to its neighbors : ACCENT MARK sense 2 : emphasis laid on a part of an artistic design or composition : an emphasized detail or area : a small detail in sharp contrast with its surroundings : a substance or object used for emphasis : a mark placed to the right of a letter or number and usually slightly above it: such as : a double prime : PRIME : special concern or attention : EMPHASIS : UTTERANCE entry 1"
"accept",": to receive (something offered) willingly : to be able or designed to take or hold (something applied or added) : to give admittance or approval to : to endure without protest or reaction : to regard as proper, normal, or inevitable : to recognize as true : BELIEVE : to make a favorable response to : to agree to undertake (a responsibility) : to assume an obligation to pay : to take in payment : to receive (a legislative report) officially"
"acceptable",": capable or worthy of being accepted : WELCOME, PLEASING : barely satisfactory or adequate"
"acceptance",": the quality or state of being accepted or acceptable : the act of accepting something or someone : the fact of being accepted : APPROVAL : an agreeing either expressly or by conduct to the act or offer of another so that a contract is concluded and the parties become legally bound : the act of accepting a time draft or bill of exchange for payment when due according to the specified terms : an accepted draft or bill of exchange : ACCEPTATION sense 2"
"accepted",": regarded favorably : given approval or acceptance : generally approved or used"
"accepting",": able or willing to accept something or someone : inclined to regard something or someone with acceptance rather than with hostility or fear : tending to regard different types of people and ways of life with tolerance and acceptance"
"accepts",": to receive (something offered) willingly : to be able or designed to take or hold (something applied or added) : to give admittance or approval to : to endure without protest or reaction : to regard as proper, normal, or inevitable : to recognize as true : BELIEVE : to make a favorable response to : to agree to undertake (a responsibility) : to assume an obligation to pay : to take in payment : to receive (a legislative report) officially"
"access",": permission, liberty, or ability to enter, approach, or pass to and from a place or to approach or communicate with a person or thing : freedom or ability to obtain or make use of something : a way or means of entering or approaching : the act or an instance of accessing something : ONSET sense 2 : a fit of intense feeling : OUTBURST : an increase by addition"
"accessed",": permission, liberty, or ability to enter, approach, or pass to and from a place or to approach or communicate with a person or thing : freedom or ability to obtain or make use of something : a way or means of entering or approaching : the act or an instance of accessing something : ONSET sense 2 : a fit of intense feeling : OUTBURST : an increase by addition"
"accessibility",": capable of being reached : being within reach : easy to speak to or deal with : capable of being used or seen : AVAILABLE : capable of being understood or appreciated : capable of being influenced : OPEN : easily used or accessed by people with disabilities : adapted for use by people with disabilities"
"accessible",": capable of being reached : being within reach : easy to speak to or deal with : capable of being used or seen : AVAILABLE : capable of being understood or appreciated : capable of being influenced : OPEN : easily used or accessed by people with disabilities : adapted for use by people with disabilities"
"accessing",": permission, liberty, or ability to enter, approach, or pass to and from a place or to approach or communicate with a person or thing : freedom or ability to obtain or make use of something : a way or means of entering or approaching : the act or an instance of accessing something : ONSET sense 2 : a fit of intense feeling : OUTBURST : an increase by addition"
"accession",": the act or process by which someone rises to a position of honor or power : an act of coming near or to something : APPROACH, ADMITTANCE : something added : ACQUISITION : increase by something added : acquisition of additional property (as by growth or increase of existing property) : the act of assenting or agreeing : the act of becoming joined : ADHERENCE : the act by which one nation becomes party to an agreement already in force between other powers : a sudden fit or outburst : ACCESS"
"accessories",": an object or device that is not essential in itself but adds to the beauty, convenience, or effectiveness of something else : a thing of secondary or lesser importance : ADJUNCT : a person not actually or constructively present but contributing as an assistant or instigator to the commission of an offense : a person who knowing that a crime has been committed aids or shelters the offender with intent to defeat justice"
"accessory",": an object or device that is not essential in itself but adds to the beauty, convenience, or effectiveness of something else : a thing of secondary or lesser importance : ADJUNCT : a person not actually or constructively present but contributing as an assistant or instigator to the commission of an offense : a person who knowing that a crime has been committed aids or shelters the offender with intent to defeat justice"
"accident",": an unforeseen and unplanned event or circumstance : lack of intention or necessity : CHANCE : an unfortunate event resulting especially from carelessness or ignorance : an unexpected and medically important bodily event especially when injurious : an unexpected happening causing loss or injury which is not due to any fault or misconduct on the part of the person injured but for which legal relief may be sought : a nonessential property or quality of an entity or circumstance"
"accidental",": occurring unexpectedly or by chance : happening without intent or through carelessness and often with unfortunate results : arising from extrinsic causes : INCIDENTAL, NONESSENTIAL : appearing outside its normal geographic range, migration route, or season"
"accidentally",": in an accidental or unintended manner : by accident"
"accidents",": an unforeseen and unplanned event or circumstance : lack of intention or necessity : CHANCE : an unfortunate event resulting especially from carelessness or ignorance : an unexpected and medically important bodily event especially when injurious : an unexpected happening causing loss or injury which is not due to any fault or misconduct on the part of the person injured but for which legal relief may be sought : a nonessential property or quality of an entity or circumstance"
"acclaim",": APPLAUD, PRAISE : to declare by acclamation"
"acclaimed",": enthusiastically praised"
"accolades",": a mark of acknowledgment : AWARD : an expression of praise : a ceremonial embrace : a ceremony or salute conferring knighthood : a brace or a line used in music to join two or more staffs carrying simultaneous parts"
"accommodate",": to provide with something desired, needed, or suited : to make room for : to hold without crowding or inconvenience : to bring into agreement or concord : RECONCILE : to give consideration to : to allow for : to make fit, suitable, or congruous"
"accommodated",": to provide with something desired, needed, or suited : to make room for : to hold without crowding or inconvenience : to bring into agreement or concord : RECONCILE : to give consideration to : to allow for : to make fit, suitable, or congruous"
"accommodating",": willing to please : HELPFUL, OBLIGING"
"accommodation",": something supplied for convenience or to satisfy a need: such as : lodging, food, and services or traveling space and related services : a public conveyance (such as a train) that stops at all or nearly all points : LOAN : the act of accommodating someone or something : the state of being accommodated: such as : the providing of what is needed or desired for convenience : ADAPTATION, ADJUSTMENT : a reconciliation of differences : SETTLEMENT : the automatic adjustment of the eye for seeing at different distances effected chiefly by changes in the convexity of the crystalline lens : the range over which such adjustment is possible"
"accommodations",": something supplied for convenience or to satisfy a need: such as : lodging, food, and services or traveling space and related services : a public conveyance (such as a train) that stops at all or nearly all points : LOAN : the act of accommodating someone or something : the state of being accommodated: such as : the providing of what is needed or desired for convenience : ADAPTATION, ADJUSTMENT : a reconciliation of differences : SETTLEMENT : the automatic adjustment of the eye for seeing at different distances effected chiefly by changes in the convexity of the crystalline lens : the range over which such adjustment is possible"
"accompanied",": to go with as an associate or companion : to perform an accompaniment to or for : to cause to be in association : to be in association with"
"accompanies",": to go with as an associate or companion : to perform an accompaniment to or for : to cause to be in association : to be in association with"
"accompaniment",": an instrumental or vocal part designed to support or complement a melody : an addition (such as an ornament) intended to give completeness or symmetry to something : COMPLEMENT : an accompanying situation or occurrence : CONCOMITANT"
"accompany",": to go with as an associate or companion : to perform an accompaniment to or for : to cause to be in association : to be in association with"
"accompanying",": existing or occurring in association with or as a byproduct of something else"
"accomplice",": one associated with another especially in wrongdoing"
"accomplices",": one associated with another especially in wrongdoing"
"accomplish",": to bring about (a result) by effort : to bring to completion : FULFILL : to succeed in reaching (a stage in a progression) : to equip thoroughly : PERFECT"
"accomplished",": proficient as the result of practice or training : skillfully done or produced : having many social accomplishments : established beyond doubt or dispute"
"accomplishing",": to bring about (a result) by effort : to bring to completion : FULFILL : to succeed in reaching (a stage in a progression) : to equip thoroughly : PERFECT"
"accomplishment",": the act or fact of accomplishing something : COMPLETION : something that has been accomplished : ACHIEVEMENT : a quality or ability equipping one for society : a special skill or ability acquired by training or practice"
"accomplishments",": the act or fact of accomplishing something : COMPLETION : something that has been accomplished : ACHIEVEMENT : a quality or ability equipping one for society : a special skill or ability acquired by training or practice"
"accord",": to grant or give especially as appropriate, due, or earned : to bring into agreement : RECONCILE"
"accordance",": AGREEMENT, CONFORMITY : the act of granting something"
"accorded",": to grant or give especially as appropriate, due, or earned : to bring into agreement : RECONCILE"
"according",": to grant or give especially as appropriate, due, or earned : to bring into agreement : RECONCILE"
"accordingly",": in accordance : CORRESPONDINGLY : CONSEQUENTLY, SO"
"accordion",": a portable keyboard wind instrument in which the wind is forced past free reeds by means of a hand-operated bellows"
"accords",": to grant or give especially as appropriate, due, or earned : to bring into agreement : RECONCILE"
"account",": a record of debit (see DEBIT entry 2 sense 1a) and credit (see CREDIT entry 1 sense 2d) entries to cover transactions involving a particular item or a particular person or concern : a statement of transactions during a fiscal period and the resulting balance : RECKONING, COMPUTATION : a statement explaining one's conduct : a statement or exposition of reasons, causes, or motives : a reason for an action : BASIS : a formal business arrangement providing for regular dealings or services (such as banking, advertising, or store credit) and involving the establishment and maintenance of an account : CLIENT, CUSTOMER : money deposited in a bank account and subject to withdrawal by the depositor : an arrangement in which a person uses the Internet or email services of a particular company : VALUE, IMPORTANCE : ESTEEM : ADVANTAGE : careful thought : CONSIDERATION see also TAKE ACCOUNT OF : a usually mental record : TRACK : a description of facts, conditions, or events : REPORT, NARRATIVE : PERFORMANCE"
"accountability",": the quality or state of being accountable : an obligation or willingness to accept responsibility or to account for one's actions"
"accountable",": subject to giving an account : ANSWERABLE : capable of being explained : EXPLAINABLE"
"accountancy",": the profession or practice of accounting"
"accountant",": one that gives an account or is accountable : one who is skilled in the practice of accounting or who is in charge of public or private accounts"
"accountants",": one that gives an account or is accountable : one who is skilled in the practice of accounting or who is in charge of public or private accounts"
"accounted",": a record of debit (see DEBIT entry 2 sense 1a) and credit (see CREDIT entry 1 sense 2d) entries to cover transactions involving a particular item or a particular person or concern : a statement of transactions during a fiscal period and the resulting balance : RECKONING, COMPUTATION : a statement explaining one's conduct : a statement or exposition of reasons, causes, or motives : a reason for an action : BASIS : a formal business arrangement providing for regular dealings or services (such as banking, advertising, or store credit) and involving the establishment and maintenance of an account : CLIENT, CUSTOMER : money deposited in a bank account and subject to withdrawal by the depositor : an arrangement in which a person uses the Internet or email services of a particular company : VALUE, IMPORTANCE : ESTEEM : ADVANTAGE : careful thought : CONSIDERATION see also TAKE ACCOUNT OF : a usually mental record : TRACK : a description of facts, conditions, or events : REPORT, NARRATIVE : PERFORMANCE"
"accounting",": the system of recording and summarizing business and financial transactions and analyzing, verifying, and reporting the results : the principles and procedures of this system : work done in accounting or by accountants : an instance of applied accounting or of the settling or presenting of accounts : ACCOUNT sense 2"
"accounts",": a record of debit (see DEBIT entry 2 sense 1a) and credit (see CREDIT entry 1 sense 2d) entries to cover transactions involving a particular item or a particular person or concern : a statement of transactions during a fiscal period and the resulting balance : RECKONING, COMPUTATION : a statement explaining one's conduct : a statement or exposition of reasons, causes, or motives : a reason for an action : BASIS : a formal business arrangement providing for regular dealings or services (such as banking, advertising, or store credit) and involving the establishment and maintenance of an account : CLIENT, CUSTOMER : money deposited in a bank account and subject to withdrawal by the depositor : an arrangement in which a person uses the Internet or email services of a particular company : VALUE, IMPORTANCE : ESTEEM : ADVANTAGE : careful thought : CONSIDERATION see also TAKE ACCOUNT OF : a usually mental record : TRACK : a description of facts, conditions, or events : REPORT, NARRATIVE : PERFORMANCE"
"accreditation",": to give official authorization to or approval of: : to provide with credentials : to send (an envoy) with letters of authorization : to recognize or vouch for as conforming with a standard : to recognize (an educational institution) as maintaining standards that qualify the graduates for admission to higher or more specialized institutions or for professional practice : to consider or recognize as outstanding : ATTRIBUTE, CREDIT"
"accredited",": to give official authorization to or approval of: : to provide with credentials : to send (an envoy) with letters of authorization : to recognize or vouch for as conforming with a standard : to recognize (an educational institution) as maintaining standards that qualify the graduates for admission to higher or more specialized institutions or for professional practice : to consider or recognize as outstanding : ATTRIBUTE, CREDIT"
"accrued",": accumulated over a period of time"
"accumulate",": to gather or pile up especially little by little : AMASS"
"accumulated",": gathered, collected, or amassed over a period of time"
"accumulating",": to gather or pile up especially little by little : AMASS"
"accumulation",": something that has accumulated or has been accumulated : the action or process of accumulating something : the state of being or having accumulated : increase or growth by addition especially when continuous or repeated"
"accuracy",": freedom from mistake or error : CORRECTNESS : conformity to truth or to a standard or model : EXACTNESS : degree of conformity of a measure to a standard or a true value
compare PRECISION entry 1 sense 2a"
"accurate",": free from error especially as the result of care : conforming exactly to truth or to a standard : EXACT : able to give an accurate result : going to, reaching, or hitting the intended target : not missing the target : tending to hit the intended target"
"accurately",": in an accurate manner : without mistakes or errors"
"accusation",": a charge of wrongdoing : the act of accusing someone : the state or fact of being accused"
"accusations",": a charge of wrongdoing : the act of accusing someone : the state or fact of being accused"
"accuse",": to charge with a fault or offense : BLAME : to charge with an offense judicially or by a public process"
"accused",": one charged with an offense : the defendant in a criminal case"
"accuses",": to charge with a fault or offense : BLAME : to charge with an offense judicially or by a public process"
"accusing",": directing blame or responsibility toward someone or something"
"accustomed",": often used or practiced : CUSTOMARY : adapted to existing conditions : being in the habit or custom"
"ace",": a die face marked with one spot : a playing card marked in its center with one pip : a domino end marked with one spot : a very small amount or degree : PARTICLE : a point scored especially on a service (as in tennis or handball) that an opponent fails to touch : a golf score of one stroke on a hole : a hole made in one stroke : a combat pilot who has brought down at least five enemy airplanes : a person who excels at something : the best pitcher on a baseball team"
"aces",": a die face marked with one spot : a playing card marked in its center with one pip : a domino end marked with one spot : a very small amount or degree : PARTICLE : a point scored especially on a service (as in tennis or handball) that an opponent fails to touch : a golf score of one stroke on a hole : a hole made in one stroke : a combat pilot who has brought down at least five enemy airplanes : a person who excels at something : the best pitcher on a baseball team"
